movieId,tmdbId,imdbId,Average_Vote_TMDB,Vote_Count_TMDB,Popularity,Adult,Collection,Backdrop_Path
2018,3170,34492,7,4738,75.297,FALSE,Bambi Collection,/cNHXm0Bv5GpatBOliHt9UdsyVFW.jpg
2019,346,47478,8.5,2688,17.229,FALSE,None,/qvZ91FwMq6O47VViAr8vZNQz3WI.jpg
2020,859,94947,7.3,892,12.057,FALSE,None,/dhaX2NXwPyCVML8Iy7ul38wfmY3.jpg
2021,841,87182,6.2,2214,34.8,FALSE,None,/5wJ2tckpvwcxGCAgZiccodwEJpf.jpg
2022,11051,95497,7.2,794,17.616,FALSE,None,/rBqdcQeM1h05YjF9rFtPWnNaDO2.jpg
2023,242,99674,7.4,4926,41.597,FALSE,The Godfather Collection,/9jzcBj3K3sOJe1yF73JEFPISIHE.jpg
2024,1411,102757,6,54,4.743,FALSE,None,/ylXFsNIhzq8A5nEqLhPdDYPOnVo.jpg
2025,9769,119558,7.1,1316,72.017,FALSE,None,/bWftGh0aLMzb8wetgziLq3fHpTJ.jpg
2026,9424,134619,5.7,266,8.493,FALSE,None,/yrs0179uk2aUwfxJ3aHlNbSeGJo.jpg
2027,9835,120741,5.4,139,10.516,FALSE,None,/fyhxTKsJ3x47z9rgMvkqL1haT6S.jpg
2028,857,120815,8.2,13102,47.489,FALSE,None,/3E5pvJLNEz5WmYWl6GfFW8hEVV3.jpg
2032,20173,66811,5.5,24,2.325,FALSE,None,/9V6a5txVOLcpN6IIGRdp8fL91Fw.jpg
2033,10957,88814,6.5,994,15.122,FALSE,None,/eb4MxDQJehL60EZO6cKFFiUq23J.jpg
2034,9570,78869,5.8,333,8.993,FALSE,None,/qAG7KSoMaMbvPsLk00PW4SYSdJg.jpg
2035,16249,62737,6.7,115,9.771,FALSE,None,/mKyYTKjDGNnT2MGmvBrLxLnvZYA.jpg
2036,13962,109287,5.8,360,13.371,FALSE,None,/3DbWdcPR2JV7TFP9Lc6XGNAYv0O.jpg
2037,14612,75807,6.9,88,9.626,FALSE,None,/6NMedeS4pbfsPfhycL3XH3tCH8U.jpg
2038,19378,77305,5.7,93,6.834,FALSE,None,/b1WiPtLL8bUheoMlBH9xZOUDb2A.jpg
2040,29228,65566,6.1,101,6.385,FALSE,Dexter Riley Collection,/ulSMjQWtePjr0fvGw1l0lZDMo9R.jpg
2041,19379,82199,5.6,95,5.969,FALSE,None,/vsLDhhhW7W9jr0GC2kfHvnV8L0S.jpg
2042,11164,109520,6.2,470,9.417,FALSE,The Mighty Ducks Collection,/oWuF16bVVgL8zwWI62OXQZxPRh1.jpg
2043,18887,52722,6.9,109,5.908,FALSE,None,/nL4O2CHxRXUwgHT9740xMgEIVva.jpg
2044,40866,82263,5.9,31,3.522,FALSE,None,/dp73UTb2HCTuRk4YauXsBjWZejF.jpg
2046,10122,91059,6.9,642,11.824,FALSE,None,/dfQuNWc7xC2L5YpAxN7s42pKzLU.jpg
2048,9994,91149,7.1,1333,17.172,FALSE,None,/3ugxkNhsN7MWwshk9jR6Xi7cFTR.jpg
2050,12129,80861,5.2,174,9.394,FALSE,Herbie Collection,/m9k7LpVtTOiNTQZ3x9oDr0H40IP.jpg
2051,14140,76137,5.9,251,11.008,FALSE,Herbie Collection,/Abarszl1xLuhe0XjnTVCS064zC2.jpg
2052,10439,107120,7,2131,28.878,FALSE,The Hocus Pocus Collection,/cuEFmtmqMyqHQH0GYco2IrjKVPQ.jpg
2053,11158,104437,5.2,936,14.211,FALSE,"Honey, I Shrunk the Kids Collection",/qhwmkPBg9MithppIXhUNVCYA4uR.jpg
2054,9354,97523,6.3,2469,14.988,FALSE,"Honey, I Shrunk the Kids Collection",/orzPkQ7ZMso0i7S7bPMtdRk5OdF.jpg
2055,28736,77698,6.1,24,2.189,FALSE,None,/if5PHyaafqhOH4aUfgKoOkZ14LA.jpg
2056,34774,56095,6.5,59,4.594,FALSE,None,/4TqqMASEdL3E23Onc4742IQ1D8i.jpg
2057,37969,57180,6.7,75,4.757,FALSE,None,/5ylGPXtaGyzWsjHPMmXI3qG2249.jpg
2058,9631,120768,7.1,1614,16.299,FALSE,None,/QHRLUCvrJgBt3MWukNvhBkzvbH.jpg
2059,9820,120783,7.1,3309,125.002,FALSE,None,/mrYJ0ijgaxjHKAs0ybNYxyfP8l5.jpg
2060,14013,131857,6.1,435,11.269,FALSE,None,/ozda9PwMgpabWWWmqaZF8ijSRm0.jpg
2064,1779,98213,7.2,241,5.635,FALSE,None,/1rcqMsFdegP8maBBjn3whEqf6wR.jpg
2065,10849,89853,7.4,787,9.321,FALSE,None,/7lHxbtHThosMRZdp9646K4zygVh.jpg
2066,678,39689,7.7,412,7.314,FALSE,None,/y5piuei6sm2D8QI8CETZzboY1AZ.jpg
2067,907,59113,7.6,872,18.871,FALSE,None,/kMdvowuSvAbYfugANje3qUqkbxQ.jpg
2068,5961,83922,7.8,581,8.57,FALSE,None,/jVzoKlWUpsKV3y5oLafLQhEvgX6.jpg
2069,47908,90203,7.4,37,3.224,FALSE,None,/qRvjjlQRYYDiH8uDJcBm2to8RSC.jpg
2070,42121,86423,6.7,85,8.591,FALSE,None,/hPIcRAdwsIb3UhHJ3RuyCcDL4qK.jpg
2071,2887,106273,6.5,74,7.284,FALSE,None,/zHeV3UFMKmKjtagvvmyJ0klGtIv.jpg
2072,11974,96734,6.7,937,10.52,FALSE,None,/4HJN6dyyPMJTimMglfEdVxjW2p5.jpg
2073,20348,89126,6.7,140,7.967,FALSE,None,/rZs4l2gwhzCk3G9OhSiLEbB35i1.jpg
2074,26648,71910,6.9,238,9.98,FALSE,None,/xbQPQQ4VbzNM4GYSDiYzsVPX2LH.jpg
2075,11911,82736,7.2,97,6.23,FALSE,None,/ncO9pjB0PZ603Tp1LgbNpkeUxzL.jpg
2076,793,90756,7.7,2564,16.638,FALSE,None,/3DU5a23R3g5MgIupnupfQJfxR1O.jpg
2077,35144,89385,7,99,7.108,FALSE,None,/wUvn8kcausADaBOAabm7X1pQtoi.jpg
2078,9325,61852,7.3,5296,83.13,FALSE,The Jungle Book Collection,/mTWY8zBVWtE4hYsnOiCTWNBw59j.jpg
2080,10340,48280,7.1,4443,62.43,FALSE,Lady and the Tramp Collection,/deZYjgLWPHStzvk7hCgf8pBqFdC.jpg
2081,10144,97757,7.4,6470,130.577,FALSE,The Little Mermaid Collection,/bZbBTrefbgTvVK8CN56zKIHNomI.jpg
2082,10414,104868,6.6,676,10.371,FALSE,The Mighty Ducks Collection,/44Bp516RmEQWEqYEOqkkTwqUDV9.jpg
2083,10437,104940,7.3,696,9.799,FALSE,None,/68KpdTMdBTEemcvPZ09J8C32WpG.jpg
2084,15300,104990,6.6,204,7.974,FALSE,None,/6zwRQjqxXN1ON0Pi4rgArH2DvUW.jpg
2085,12230,55254,7.2,5288,71.575,FALSE,101 Dalmatians (Animated) Collection,/vlLW4BPPS6XL8mxAvoJSppJV3Sv.jpg
2087,10693,46183,7.2,4523,58.69,FALSE,Peter Pan Collection,/1vdEUx5sZi2leQOefOV0h2c9LYs.jpg
2088,11335,81353,5.4,476,16.343,FALSE,None,/asBlZAVjFQDPFADrhrmkOVM6TxK.jpg
2089,11135,100477,6.6,1027,5.972,FALSE,The Rescuers Collection,/golKU8BEGcik0DLshnAeQAdSvsW.jpg
2090,11319,76618,6.8,2070,17.774,FALSE,The Rescuers Collection,/jToyymxSX9YU1iIabEa22XQucob.jpg
2091,14822,78158,5.9,171,7.75,FALSE,Witch Mountain Collection,/8kncCyvZFQu8sqJ8HLzZbxWJvnX.jpg
2092,15969,107952,6.1,2556,29.429,FALSE,Aladdin Collection,/mOOJm3tamy9iHg2mOEA77CM6ufZ.jpg
2093,13155,89908,6.6,668,10.647,FALSE,None,/vjCfmGVlplqgTBEm6TfjAIu3xhX.jpg
2094,10249,102803,6.5,709,11.153,FALSE,The Rocketeer Collection,/2fQ6d8B0wgKTr2c7aHcDW8DqwIB.jpg
2095,15943,75200,5.7,54,5.313,FALSE,The Shaggy Dog Collection,/tKqx5XQoH41VcqmeHXStB3vV41v.jpg
2096,10882,53285,6.9,4353,60.701,FALSE,None,/slPsf3cQFt8ffQSQbuOlpYlV84s.jpg
2097,24808,86336,6.5,133,6.541,FALSE,None,/yCoyqFx0CB6Usa8xom9fU7sc44P.jpg
2098,19762,57518,6.2,45,4.182,FALSE,Flubber Collection,/bNtkulVOqiyaUGLGbgZU0rb1QoA.jpg
2099,13850,38969,6.5,211,8.301,FALSE,None,/cOTlXkHbpJzZgGFBMMCvDiIAaUS.jpg
2100,2619,88161,6.3,1067,12.917,FALSE,Splash Collection,/5nMdiUoG8e7cQuo2XFx9D2aHWeR.jpg
2102,53565,19422,7.4,381,9.391,FALSE,None,/sE8MaqJVQObAKhyxIFNdTHRfQxv.jpg
2103,41841,111359,6.3,57,6.357,FALSE,None,/b6UiIu8YiFC2CXjMj7BCDVhKts0.jpg
2104,27332,84783,6.6,37,3.345,FALSE,None,/pkybblDWZ6nEZsQF0ImCL6ng3jo.jpg
2105,97,84827,6.7,1755,15.909,FALSE,TRON Collection,/f4ZlBeiiBaQPNZrHnhXywwXASFS.jpg
2106,10419,108265,6.7,180,8.173,FALSE,None,/1nJozcSOKcSqjN46hMU1xnWJRZ4.jpg
2107,11675,120694,6,1257,15.278,FALSE,Halloween Collection,/vYjsyyzbU2AAB8LDFrXlla93bv6.jpg
2108,2107,102250,6.5,246,6.544,FALSE,None,/hPDv0O8tvbEvcVVphIieSUuI0DH.jpg
2109,6471,79367,6.9,641,7.755,FALSE,The Jerk Collection,/hR7BhVFxrcFWqv8fy70uSIc9ctu.jpg
2110,9442,83798,6.6,283,8.185,FALSE,None,/hhxrMW0WY30ulaCGMu5mVezktHQ.jpg
2111,11591,85894,6.2,310,9.535,FALSE,None,/p8HJznvwvFCkXJb2eKiJCfCIIM5.jpg
2112,13697,101969,6.6,150,6.56,FALSE,None,/akWPz9TFPWylcDPknaT9KJZnKSd.jpg
2114,227,86066,7.3,974,22.605,FALSE,None,/hpzbQDjl2yzf6MwrYOrbDJCmojc.jpg
2115,87,87469,7.3,7436,29.098,FALSE,Indiana Jones Collection,/oii9ijqR6hDO1dS6u8CTBF3AnE0.jpg
2116,123,77869,6.6,651,23.693,FALSE,None,/jOuCWdh0BE6XPu2Vpjl08wDAeFz.jpg
2117,9314,87803,6.9,1093,10.506,FALSE,None,/mILBIbGUP465jmCgzFCM2F0JnrZ.jpg
2118,11336,85407,7,1210,9.563,FALSE,None,/icvgQHxrKEDx92VQ5WHiEmEAUKH.jpg
2119,9980,91499,5.7,544,12.16,FALSE,None,/m6q0Q6bwJnzoMHWFCplDarmBtIK.jpg
2120,10657,107665,6.2,406,17.333,FALSE,None,/cFm73y9i3ijvlQIgp5o1vzRVHQv.jpg
2121,10489,85382,6.1,746,20.714,FALSE,None,/gS2wEq2D6rW18yiN6XMAhrmzxV9.jpg
2122,10823,87050,5.7,756,30.169,FALSE,Children of the Corn Collection,/nCisnCDijkKGt9YjzsDUztpuc0E.jpg
2123,11497,96787,6.7,822,15.677,FALSE,All Dogs Go to Heaven Collection,/6V5Jui7BiMHMr1ZIFmiFzefCzjd.jpg
2124,2907,101272,7,3613,33.031,FALSE,Addams Family Collection,/7OxGhxUYAdtuike29VMzEFxJx7y.jpg
2125,9454,120631,7.4,1199,15.286,FALSE,None,/23eLcJFfQJw6e2zojwPvhruj3eu.jpg
2126,8688,120832,6.1,1051,12.117,FALSE,None,/2MvYDk1CzVOffa6IoFjVrTR3Ow4.jpg
2130,23954,80388,6.9,184,7.093,FALSE,None,/jj9uuzvv3mtpJZTwlZX5HnMkhl5.jpg
2131,12761,77711,8,402,8.084,FALSE,None,/ozNapY9iczRr6FYKRbLLM00szCW.jpg
2132,396,61184,7.8,614,9.777,FALSE,None,/sZxPKiNCK8piKBtXAbm3Ucj6RQk.jpg
2133,14367,92513,6.8,506,12.198,FALSE,None,/zSkDzjwVL58CNHDvpjy5cqAShCP.jpg
2134,11814,90305,6.5,1094,16.717,FALSE,None,/7386slmhA9YqwU2Fbi9X1sIQsPx.jpg
2135,16081,61584,6.3,131,11.419,FALSE,None,/runLIrbMcsjj1L5LnzFMsZnFYau.jpg
2136,18331,57372,6.6,304,10.67,FALSE,None,/rrl4ocI776vN5SmncsUXQ51lQYR.jpg
2137,15171,70016,6.7,302,9.272,FALSE,Charlotte's Web Collection,/vOKmQewNgM0CiYbjFmY1IYiRWbZ.jpg
2138,11837,78480,7.2,482,9.393,FALSE,None,/iX0ezbkPDiiIkhhcNmPLnEd9ghQ.jpg
2139,11704,84649,7.5,632,12.084,FALSE,The Secret of NIMH Collection,/mVZJGuEIOrJCyAC28TxxsXFPnxd.jpg
2140,11639,83791,7.2,875,10.164,FALSE,None,/kXYQno2qsVFCucamEB9XMB3aUyK.jpg
2141,4978,90633,6.7,1087,8.962,FALSE,An American Tail Collection,/t58wkvQwVdfhbkdDFTkoJL7lMA6.jpg
2142,10380,101329,6.3,597,32.319,FALSE,An American Tail Collection,/8UpJ8svNnwVtpu8n62vGke8MOJf.jpg
2143,11976,89469,6.3,938,15.476,FALSE,None,/np5BLAdBZimM9sbhl11NtsVryQQ.jpg
2144,15144,88128,6.8,1770,15.375,FALSE,None,/dU0kwTTdFSsy5TIE4iqFTmlIJrB.jpg
2145,11522,91790,6.8,897,8.304,FALSE,None,/bZneRu42OnfMJzQJ0Mn39kCI5v3.jpg
2146,11557,90060,6.2,409,11.19,FALSE,None,/ombbbs3H4vTmJLvL9zD5cV8qQYe.jpg
2147,13853,90848,5.1,91,9.238,FALSE,None,/vx8lWctKheIN0KV85lHmcPTY9wo.jpg
2148,11415,91223,6.1,413,12.896,FALSE,House Collection,/dQ1NwW8LE4PR8UfLEf8eAQpgTpG.jpg
2149,37530,93220,5.5,190,7.687,FALSE,House Collection,/r3uHyikGNv5oiRbZvbryhnHk9ql.jpg
2150,8393,80801,7.3,868,18.316,FALSE,The Gods Must Be Crazy Collection,/2njNtby4TSI3tftGl3cdzVHtOBB.jpg
2151,11937,97443,6.9,367,21.237,FALSE,The Gods Must Be Crazy Collection,/rdwuqtcDBq5501wHjvcVikgmox6.jpg
2152,21661,140796,4.9,132,7.679,FALSE,Air Bud Collection,/rBBGQIpWBnSGq4RPIHOm38ZZf5k.jpg
2153,9320,118661,4.4,568,24.922,FALSE,None,/fryen9fnjlm0YibKTDNGzWNBOSo.jpg
2154,33644,120703,5.8,89,7.044,FALSE,None,/And4buowV14xvQaPrz2cMAMPJC4.jpg
2155,14662,120831,6.3,175,7.126,FALSE,None,/4bYhwUVmXaegzFolwQ6uAB2z054.jpg
2156,125124,133413,7.6,12,1.3,FALSE,None,/4NgC7xCmZ4eGYDZTcZI9jTZAlHs.jpg
2159,10692,99763,6.8,506,8.495,FALSE,Henry: Portrait of a Serial Killer Collection,/nLr8MU3e4YVwdSMpzhtiKRsO79b.jpg
2160,805,63522,7.8,3102,15.847,FALSE,Rosemary's Baby Collection,/3lS8Ev8qaQcwUNbUsPYAYnUN9vg.jpg
2161,34584,88323,7.2,3305,46.194,FALSE,The Neverending Story Collection,/5lRjpyTQuYRTtD5MSqO5yYaL2G3.jpg
2162,34636,100240,5.7,648,17.477,FALSE,The Neverending Story Collection,/tIOPljXAZ50dWBgXnhIWQAXKyvS.jpg
2163,2182,80391,4.9,207,9.125,FALSE,Killer Tomatoes! Collection,/n8jSLMc8zT2p1rELAUyRCc3VN7B.jpg
2164,28070,94077,3.6,86,4.304,FALSE,None,/cwS7oXcv7KXsMn29l4xXMLms6Uj.jpg
2165,77469,119517,6,62,5.855,FALSE,None,/qYlm0NC10EPLQ4EfrQFL3SRIAJR.jpg
2166,10278,124595,6.4,217,8.869,FALSE,None,/qUo8BIJVABw036Kh0CK1rTVujGh.jpg
2167,36647,120611,6.7,4816,50.852,FALSE,Blade Collection,/hZnnUq0mrUQ3e54SJVca4mf2oAQ.jpg
2169,14557,118301,5.5,108,6.198,FALSE,None,/4gjp8xnihV2CU5wSNPaba0DMRIe.jpg
2170,9417,120901,5.8,293,11.418,FALSE,None,/aGRJDisZp9GiEoQhO72qizedG2S.jpg
2171,41469,119778,6.1,61,4.472,FALSE,None,/yvdDIy0lboylwYFasQmdWuMJXUO.jpg
2172,19381,120692,6.5,92,6.095,FALSE,None,/51AIr9TshmIwyxPvM9bHdMPrGHQ.jpg
2174,4011,94721,7.4,5440,47.578,FALSE,Beetlejuice Collection,/sIzZQdXY21sEks9lGkGuXzqdGSA.jpg
2175,161795,119033,5.5,10,1.599,FALSE,None,/ukQuuW3qDpB8IyWtxohN3PK29k3.jpg
2176,1580,40746,8,2065,9.143,FALSE,None,/81LX4wktTXWEXjLNlkHTmJm7tRu.jpg
2177,5854,74512,6.8,335,7.799,FALSE,None,/d58lUpAYH6LhiCWoY1BiLTDhGrK.jpg
2178,573,68611,7.1,660,7.61,FALSE,None,/5NWLgFDwDOsLXs5m0tTuyRm4SKa.jpg
2179,2370,65112,6,280,8.04,FALSE,None,/3NSwwxsu8YXIqnGOrfREEsXWkT7.jpg
2180,5780,61107,6.6,432,9.136,FALSE,None,/qQbXLonf3ihxnJXBLqsYVQbKiHy.jpg
2181,506,58329,7.2,841,8.627,FALSE,None,/ClZEb4ddOQ3MwwcCUVxYhHWfSc.jpg
2182,22527,51207,7.2,376,7.99,FALSE,None,/mHhCQHCftsumzjXxnCdMluXzKqg.jpg
2183,574,49470,7.5,1063,8.341,FALSE,None,/wBvnHLPkjJULDR58YbrbDGagSCQ.jpg
2184,11219,48750,7,624,8.634,FALSE,None,/i5MaRm0FsJIpXVLAvrMsMt5YQ5p.jpg
2185,30159,45897,7.1,305,8.612,FALSE,None,/nruAa64T7FIq5MQOUQ9DGXCi5O7.jpg
2186,845,44079,7.7,1241,11.395,FALSE,None,/dHW7uUcDKLrHYhoG9dpdYdSi5aF.jpg
2187,1978,42994,6.8,218,7.73,FALSE,None,/hlwiErwp7wKYuXbJQF5NxJ9C6PG.jpg
2188,3682,120577,5.8,379,11.508,FALSE,None,/oC4ojPHBFcLXQsNgSYza32BxRRG.jpg
2190,46702,123324,6.9,31,3.571,FALSE,None,/uh1bWfoHjr1lJyK0TdoiFPLAIO1.jpg
2193,847,96446,7,1418,19.339,FALSE,None,/3sF6AibdbTTkswfSRxXEGCt5w6s.jpg
2194,117,94226,7.8,4602,21.199,FALSE,None,/i1oWUGVDNBhGBykcCRBlX326udb.jpg
2195,14577,120654,6.1,191,7.275,FALSE,None,/hKPpoZnDMYyyZwfztY1EcFWEJVI.jpg
2196,37498,120724,5.1,259,10.296,FALSE,None,/txMiamSobTpZeeHxwhWePS8gsxj.jpg
2201,31667,39694,6.2,181,6.602,FALSE,None,/cRp7XI7VU9ngoq4RDSX3wJs2Faa.jpg
2202,13321,37017,7.4,324,6.18,FALSE,None,/jySZh09bWkPa3d5phQKdI7qgD2p.jpg
2203,21734,36342,7.6,740,9.363,FALSE,None,/AuCrQyv2WZfbZcWOfim3ifXZ7zv.jpg
2204,31997,35279,6.9,349,8.456,FALSE,None,/1rSF7UoY6aU8i7yJOLovZv8AYwX.jpg
2205,24197,33922,6.3,140,6.701,FALSE,None,/6xwE9IF4z0GAzAKYafaEyHIL0lJ.jpg
2206,11462,34248,7.1,583,8.325,FALSE,None,/v3uvuJF0mK2Na8CakyKq3GkmG5K.jpg
2207,31995,31505,6.1,145,6.881,FALSE,None,/efOBQT1Iun6VUL1UekzzuEFkLiQ.jpg
2208,940,30341,7.5,671,8.313,FALSE,None,/2hBZqaKs1NmkH86n50puUt9IoUE.jpg
2210,12684,28212,6.7,229,6.221,FALSE,None,/88zug5ctQYW2171YDYhSpEnJWb1.jpg
2211,2761,28231,6,104,7.225,FALSE,None,/nfsTvfanGeIicFPKsYSAO7rpNqV.jpg
2212,8208,25452,6.4,274,7.587,FALSE,None,/tHl3s4uIB3N1AuVRxVid94YTFZE.jpg
2226,36056,18328,5.9,61,4.412,FALSE,None,/s6AE7NqfjiZYJIDsDdx2JBWPS93.jpg
2227,2760,17075,7.2,206,7.142,FALSE,None,/acEbNwM4iwfa84QTfzSQatfw3sC.jpg
2231,10220,128442,7,1375,15.402,FALSE,None,/xadKyApLtw09dkl1GlzZ2XTSQrc.jpg
2232,431,123755,6.8,3805,17.193,FALSE,Cube Collection,/1AZz3SSYB3i9FOfc8r3enewSsRM.jpg
2236,22796,124879,6.7,182,8.5,FALSE,None,/bLzsIrAMyg43tMuu9ELUlVDjk9U.jpg
2239,37916,73817,7.5,231,5.503,FALSE,None,/dFXGxxVSwb9tYNfKMeFnxORmBlt.jpg
2240,21873,81207,6.4,80,5.516,FALSE,None,/sfoyPYwdugXCMu9Wg6ris8QTYHR.jpg
2241,21500,85346,5.9,124,10.975,FALSE,None,/93ZsFYl9tyIp6OSbSfh8REJj8WY.jpg
2243,12626,92699,6.8,308,10.017,FALSE,None,/mRtwZCRIIRni9CkpNvQgYSe8F3V.jpg
2244,37818,92537,5.3,26,1.875,FALSE,None,/wtuOkGcGsakW2lr7BT9FJOBubLK.jpg
2245,3525,96463,6.6,728,9.452,FALSE,None,/ApGqZiBKy6o4V2NeZIrptTf9K1Q.jpg
2247,2321,95593,5.9,190,7.489,FALSE,None,/5PytFwJURkmjomopVKqzaMfPAhu.jpg
2248,2028,98258,7.1,773,8.858,FALSE,None,/1ACyqkf9JzPQ2f4bdb6m9lm93ua.jpg
2249,16384,100212,6.1,179,7.143,FALSE,None,/uIjGHZfYQXstW7g1wghhPK7pshr.jpg
2252,10699,104412,6.4,359,10.277,FALSE,None,/2sZ3SYWN4ApotMkDyG79Y5YkAhP.jpg
2253,11597,105629,5.2,436,10.648,FALSE,None,/kXd8zdNVlBLeluMLy1dnhd55X5K.jpg
2255,47947,84938,5.5,43,6.241,FALSE,None,/sK795D4XmDnZzVLCPooYH9nzG0h.jpg
2256,48311,84472,4.7,40,6.39,FALSE,None,/AcZjBskxs7NioQOVj6DQaMbet34.jpg
2257,44772,87810,5.6,41,4.269,FALSE,None,/nKwf9yOUYEvBSsrV2jtREdL3lS5.jpg
2259,14347,86973,5.8,124,6.966,FALSE,None,/peJqm9jylf3AULQxNGCXdPlLtJu.jpg
2260,41090,92225,6.1,35,3.303,FALSE,None,/k27eOAX1DLy2ZjAfb88Z5OJBq6v.jpg
2261,18282,91680,6.2,141,7.394,FALSE,None,/7TMDCYW62jz7roSDujujuv76D43.jpg
2262,18169,90583,6.1,166,9.374,FALSE,None,/8UqukRNZFNfJZE9WnG2J0IDy2Yi.jpg
2263,11082,96073,6.1,273,11.445,FALSE,None,/jTKsauSff9iHE4gswdnjXIJNfWN.jpg
2264,5971,98625,6.1,387,6.316,FALSE,None,/hlkdsnRo2bcLBmjJeP2ZiKqoYeR.jpg
2265,11933,102558,5.2,267,10.357,FALSE,None,/jX6YNHHQAlZrrQzHt1Ecvupp5qL.jpg
2266,20096,101523,5.7,140,7.071,FALSE,None,/gRJ9kS0PMBaU7O8xmJuKwZsmAoV.jpg
2267,30815,102469,5.6,132,6.933,FALSE,None,/y1kHbsmPR59JlwjKvPARZbEQpem.jpg
2268,881,104257,7.5,2758,17.816,FALSE,None,/H40nWdJngUc6gtytMAbElm9HOu.jpg
2269,4478,107211,6.3,1126,14.612,FALSE,None,/qyeIkGJuxdjfimkB8eu9AzGZyGM.jpg
2271,22318,120788,6,79,6.376,FALSE,None,/4WJDOSlX0QL4R9z4JzWtfuUJFOU.jpg
2272,53113,120776,6.6,99,6.322,FALSE,None,/lN2eCm3A6BtOPuKgLUJ7QSxZcMw.jpg
2273,2109,120812,7,3728,65.422,FALSE,Rush Hour Collection,/r4yFYBEcV247B9VXi1307fIhVqN.jpg
2275,24746,118736,6.1,92,6.565,FALSE,None,/yllSgvD6JtkwTkOuO8oz5MXjDWV.jpg
2278,8195,122690,6.9,1839,15.272,FALSE,None,/mvQLvvN2l0dAtIHSzCzdYp6vJ0G.jpg
2279,9877,146336,5.7,1016,11.799,FALSE,Urban Legend Collection,/fNM23lDk5LEQBBNockmTzmtAxWg.jpg
2280,26618,118863,6.2,97,8.713,FALSE,None,/brB272BzxcuTG5NdTRcjNEqAb3A.jpg
2281,21132,119802,5.8,19,2.511,FALSE,None,/2IpSjfTzEWlHGTHAWNMToqznYn1.jpg
2282,11855,126604,6.1,150,7.444,FALSE,None,/kRSGXAFlssWjYM2wvQQRQoIErBk.jpg
2283,24016,100594,6.7,198,6.55,FALSE,None,/kCsVFWkMiMDMeBn6mcNgN0JB3uK.jpg
2286,3486,80731,4.7,22,2.861,FALSE,None,/bzDJ6dSojMJoCHXYIFycGxjWSYR.jpg
2287,11071,47573,6.8,303,9.718,FALSE,None,/bW83NQMHtgFIkDSoZBer4eEnc9V.jpg
2288,1091,84787,8,5340,36.437,FALSE,The Thing Collection,/fOl0FJ81VoQU0BlRgXA3aVeNlXE.jpg
2289,10403,105151,7.2,585,8.829,FALSE,None,/tKyxF6ZyxF65CcJKBKId1VavpGP.jpg
2290,11337,81554,7,318,7.394,FALSE,None,/phSIp0IbGhPgKyLduTnQ4z2IzsD.jpg
2291,162,99487,7.7,10952,84.176,FALSE,None,/uNLIMPxknsV4n3IAEDpS1iqF5dm.jpg
2292,25723,117276,5.8,75,5.595,FALSE,None,/zhjGQ3lsmmvg3AAqPkN2TkhnUJi.jpg
2294,8916,120587,6.1,3788,31.223,FALSE,None,/oKysXkfuueycyngpChiTRqauGrz.jpg
2295,28134,120823,5.9,51,4.39,FALSE,None,/njN4u6NBo4AWohPcp4nArz9uUr0.jpg
2296,9429,120770,6.6,702,12.822,FALSE,None,/dPd4GVmBbDYdNpmtXIOJFODfo61.jpg
2297,12159,120889,7.2,1881,16.627,FALSE,None,/dZknM4eWiywFHFo53f69xcEjxEa.jpg
2298,27791,124102,4.7,93,6.948,FALSE,None,/dQhlWjk0ek1Qyzkrl0DBbG9PPKr.jpg
2300,30197,63462,7.2,559,9.864,FALSE,None,/kzxSkAGUWUA1niS9uHfby5aMFAv.jpg
2301,10156,82517,6.8,603,9.279,FALSE,None,/fDQeTTwuO9yl6wP2mNqoe2almwB.jpg
2302,10377,104952,7.5,1140,9.555,FALSE,None,/zUoIx6XGzebunhKyNa7g5FUcRxV.jpg
2303,3121,73440,7.4,281,8.323,FALSE,None,/5VjDASsYnIWSCXX79A4WsaBnNrr.jpg
2304,4975,119577,6.3,53,4.311,FALSE,None,/71JAslFyT8jH81LYjlPSEbKSmag.jpg
2306,9713,120701,5.2,333,6.277,FALSE,None,/4Cp5TTQRaXZkWEmfL9OMn0sokH0.jpg
2307,134368,122642,3.3,4,2.107,FALSE,None,/zLLyLkM7ogDjwLvGv7VozUCthIv.jpg
2310,9821,119670,7.3,185,8.77,FALSE,None,/wE5ht6SX80OqJMxPctGc4KxMLVz.jpg
2311,4437,86837,6.7,738,13.333,FALSE,The Space Odyssey Series,/8zvo2J1rKbzcfxaX9lHRgHgOEf0.jpg
2312,1890,90830,7,231,6.408,FALSE,None,/fiC5azwRjJmrwI59BlVpLqIegU1.jpg
2313,1955,80678,8.1,2682,10.791,FALSE,None,/1YlaU9vXlD4K5EBGZKjaCb9rJb9.jpg
2314,39437,120603,5.6,80,6.511,FALSE,None,/rXVcTEiLLvkI3dGiPqOiOuPq3dP.jpg
2315,11932,144120,5.9,1424,66.684,FALSE,Child's Play Collection,/9gDzYmuy4Gait4GgeGiKdh68XvF.jpg
2316,6435,120791,6.7,1179,11.585,FALSE,None,/sw9En8EzVaxHlxLxuj7fZw0KBuU.jpg
2318,10683,147612,7.5,602,8.504,FALSE,Happiness Collection,/gYEabrXgYcGkSUXCbYMgIXJEsEs.jpg
2320,9445,118636,6.6,506,8.358,FALSE,None,/xQpsxWPaAZW77G1L2Nzi2EAhizZ.jpg
