movieId,title,imdbId,Adult,Backdrop_Path,genres
3879,"Art of War, The (2000)",160009,0,/pBcDFaPnjWONiIqicu1xXfSKvBI.jpg,Action|Thriller
3882,Bring It On (2000),204946,0,/chQ7r8gGkzBSSuqcGffUIokEIpd.jpg,Comedy
3884,"Crew, The (2000)",198386,0,/lsj4znCN3NPTrR1wzQG70KEc7EG.jpg,Comedy
3888,Skipped Parts (2000),209322,0,/4COmOn4lUd6pHyuHt2ehx1kLmHR.jpg,Drama|Romance
3889,Highlander: Endgame (Highlander IV) (2000),144964,0,/5acVDrmC6RFcJrCj74CfH5LoIsb.jpg,Action|Adventure|Fantasy
3893,Nurse Betty (2000),171580,0,/gMWwbkVNb9nnyH9KcD2KkM1JlwD.jpg,Comedy|Crime|Drama|Romance|Thriller
3894,Solas (1999),190798,0,/hzV7oyPLy4JlESd7IWvD9AkgxlF.jpg,Drama
3895,"Watcher, The (2000)",204626,0,/c3KyX7aoEWkyroJXzpexXCyR2T8.jpg,Crime|Thriller
3896,"Way of the Gun, The (2000)",202677,0,/tHwkcJwVI0z3r8PHIinDnwr6ROB.jpg,Crime|Thriller
3897,Almost Famous (2000),181875,0,/AqLtFRKVX2G0ghMnMnQoSGan4pY.jpg,Drama
3898,Bait (2000),211938,0,/jj4ondTeNfggSiedyxctN6eDWc9.jpg,Action|Comedy
3899,Circus (2000),191037,0,/3Xa2dtCHkCuzGQm8z2q0QjXQoUO.jpg,Crime|Drama|Thriller
3900,Crime and Punishment in Suburbia (2000),197384,0,/hd9m3lPpTTym681TgewuCVAFZjX.jpg,Comedy|Drama
3901,Duets (2000),134630,0,/aiEDoDCT4rqNsdc1IusTKzlewNM.jpg,Comedy|Drama
3906,Under Suspicion (2000),164212,0,/ca5hO15TfLe7MoAFYW6lCXwlaLX.jpg,Crime|Thriller
3908,Urban Legends: Final Cut (2000),192731,0,/sOn1tOLzvhRaEtOdRP4dxmweNBN.jpg,Horror
3909,Woman on Top (2000),206420,0,/fKcnrb49Pp6BJarmF0965ysBIsw.jpg,Comedy|Romance
3910,Dancer in the Dark (2000),168629,0,/ikR2qy9xJCHX7M8i5rcvuNfdYXs.jpg,Drama|Musical
3911,Best in Show (2000),218839,0,/itVxHnmzMJbfHhX3rbzCuyI9mfB.jpg,Comedy
3912,Beautiful (2000),210567,0,/e0rLPw4rPgXjvMjH3NwcoTWYvnl.jpg,Comedy|Drama
3914,"Broken Hearts Club, The (2000)",222850,0,/8mpiIfDYo3URbVe8K15XK3GSUnP.jpg,Drama
3915,Girlfight (2000),210075,0,/98SEVJUoqhYcOTtXWcIl7PcAWRf.jpg,Drama
3916,Remember the Titans (2000),210945,0,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,Drama
3917,Hellraiser (1987),93177,0,/6YnMQyCAxc3Gn8Cor2wrdssyv03.jpg,Horror
3918,Hellbound: Hellraiser II (1988),95294,0,/8gAvVDbxtWYw3KzyUAPQ4Ddd0AL.jpg,Horror
3919,Hellraiser III: Hell on Earth (1992),104409,0,/kZY6JbihG9lqiOpYqU33XGfI4PW.jpg,Horror
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",107209,0,/vH9tWlWgIqHcHtW8JC0SJoyVSlS.jpg,Drama|Fantasy|Mystery|Romance
3922,Bikini Beach (1964),57887,0,/onAiP09g10QchbpaLI5tQiZIzpK.jpg,Comedy
3925,Stranger Than Paradise (1984),88184,0,/tAEV7htL9Yi0hMHtxlv2VAm9Rbe.jpg,Comedy|Drama
3926,Voyage to the Bottom of the Sea (1961),55608,0,/7XKqAuDtkXauKFxZ8Q4qCcVDWJP.jpg,Adventure|Sci-Fi
3927,Fantastic Voyage (1966),60397,0,/mXMoQjJjoAhLl51uVDZlSGMPb9S.jpg,Adventure|Sci-Fi
3928,Abbott and Costello Meet Frankenstein (1948),40068,0,/w4kUcGEgjvVE6F1CY6Zfu3kyNDK.jpg,Comedy|Horror
3929,"Bank Dick, The (1940)",32234,0,/erqri6EuFfDNZg2kPjk33IPKfGq.jpg,Comedy
3930,"Creature from the Black Lagoon, The (1954)",46876,0,/bQLroCsrg1WJhuThfWw6ss3IDbc.jpg,Adventure|Horror|Sci-Fi
3932,"Invisible Man, The (1933)",24184,0,/mXGQD3e7zcOGpTAkw3as8rG7aEp.jpg,Horror|Sci-Fi
3933,"Killer Shrews, The (1959)",52969,0,/4kUnuf67zJlqOB6CaryXwsqDhgv.jpg,Horror|Sci-Fi
3937,Runaway (1984),88024,0,/ylK7Wn5cgxXdede2WpK9lAbCsT0.jpg,Sci-Fi|Thriller
3938,"Slumber Party Massacre, The (1982)",84695,0,/fQ99izEgYF8uJisUcwKtfOcxI2m.jpg,Horror
3939,Slumber Party Massacre II (1987),93996,0,/zTCpZEOvrji0U7Hqw876m3DxY6d.jpg,Horror
3940,Slumber Party Massacre III (1990),100639,0,/buUfnQVzjvXXYrz2K4Ckm0ddQyL.jpg,Horror
3941,Sorority House Massacre (1986),91990,0,/2ne7v1WXgWGyByggWGZNECmkxBN.jpg,Horror
3942,Sorority House Massacre II (1990),100663,0,/zcKUQRei2VUQY6lwsEschGZ7PsP.jpg,Horror
3943,Bamboozled (2000),215545,0,/p7e7OZwPxDQTYE4l4EFuYkCloLU.jpg,Comedy
3945,Digimon: The Movie (2000),259974,0,/1ZFUt0LtYkF568iCkRXCScgBP5g.jpg,Adventure|Animation|Children
3946,Get Carter (2000),208988,0,/ujWmNWegwiMqLbdKibmYYTvfuED.jpg,Action|Drama|Thriller
3947,Get Carter (1971),67128,0,/pRBCb6Hs6Xo4diXwpnBTcwMizE.jpg,Action|Crime|Drama|Thriller
3948,Meet the Parents (2000),212338,0,/sfqBeVGDRCgLtwDwWKHCmckGW76.jpg,Comedy
3949,Requiem for a Dream (2000),180093,0,/7jR6xSOqnWCrm3OGhm06Y8jGCYS.jpg,Drama
3950,Tigerland (2000),170691,0,/rn2EB8kitYpAhCrZR2rXePyZJ7j.jpg,Drama
3951,Two Family House (2000),202641,0,/Atj3YhSZDnmtaFP4GnsZwDCeBep.jpg,Drama
3952,"Contender, The (2000)",208874,0,/9Ozm2xSLu292GTo06JJrlkGGDfq.jpg,Drama|Thriller
3953,Dr. T and the Women (2000),205271,0,/zf2eFbIgNvg4qRa8bUsHkw2JkSE.jpg,Comedy|Romance
3955,"Ladies Man, The (2000)",213790,0,/lzWnfs5cR7JYjP7zrvNdD4hxrCz.jpg,Comedy
3957,Billy Jack (1971),66832,0,/68XwXH3TG1kMIMYVTOACiLAE3l1.jpg,Action|Drama
3958,Billy Jack Goes to Washington (1977),75754,0,/gK1Nna46ew1sSyIUYBilv3QFWEX.jpg,Drama
3959,"Time Machine, The (1960)",54387,0,/bUA6Fu0C2jGqrjn0A9AJwTRpq41.jpg,Action|Adventure|Sci-Fi
3962,Ghoulies II (1987),93091,0,/uvvqa8QcLgueoNJ4PSeR04VzUJa.jpg,Comedy|Horror
3963,"Unsinkable Molly Brown, The (1964)",58708,0,/sh8pZiuUEEnUL40t5Vom15O7aSY.jpg,Musical
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",41094,0,/c8zTmQyzvNjMNhViMqOFvyNaEUN.jpg,Animation|Children
3965,"Strange Love of Martha Ivers, The (1946)",38988,0,/dTnAZOh6e6YJyAxHS2PtoRRV78m.jpg,Drama|Film-Noir
3966,Detour (1945),37638,0,/uGOKN4VeCsf249zypWfaAzfTxAB.jpg,Crime|Film-Noir
3967,Billy Elliot (2000),249462,0,/9B4198IzCI0POkUIVu5yQ2s7Pzr.jpg,Drama
3968,Bedazzled (2000),230030,0,/1z0w9i94n3HocRSbttgHQm6QPT4.jpg,Comedy
3969,Pay It Forward (2000),223897,0,/lFIZev3N95yw63g5y3YmPqdmz76.jpg,Drama
3971,"Private Eyes, The (1981)",81376,0,/bqlTnQxGPzzmouYGKrqpYpOjY25.jpg,Comedy|Mystery
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",111512,0,/nPx3FS9ZnQ6fwy9BtgcnNZJpyXC.jpg,Action|Comedy
3973,Book of Shadows: Blair Witch 2 (2000),229260,0,/unVjWj6KsRXk67pEkBfxflpbyRV.jpg,Crime|Horror|Mystery|Thriller
3974,"Little Vampire, The (2000)",192255,0,/xiVZGT0kKT5wCy7VaYuf5rr6Fnu.jpg,Adventure|Children
3977,Charlie's Angels (2000),160127,0,/oq3IOr7QvEmei0eXsXacqaMPqlV.jpg,Action|Comedy
3978,"Legend of Bagger Vance, The (2000)",146984,0,/bwS2YrIMJp7yAb8RhuLkNVMLeyY.jpg,Drama|Romance
3979,Little Nicky (2000),185431,0,/9CY7LH3juTykzfbPRKKaM8OA9vy.jpg,Comedy
3980,Men of Honor (2000),203019,0,/sy3JNdxCJ1X9LKIDQcKkiQtJ1LX.jpg,Drama
3981,Red Planet (2000),199753,0,/ccfG7FUEJcTABSD9SIGbMnrEli4.jpg,Action|Sci-Fi|Thriller
3983,You Can Count on Me (2000),203230,0,/hardcwpNmv4soWzTZWWD6OhzsSX.jpg,Drama|Romance
3984,Diamonds Are Forever (1971),66995,0,/pyTDtQCn5sG8gi2zkM5ZylSNmtJ.jpg,Action|Adventure|Thriller
3985,"Eagle Has Landed, The (1976)",74452,0,/lJYkpg7vdoBYOGg395HhnwCoAog.jpg,Drama|War
3986,"6th Day, The (2000)",216216,0,/opkt6IK1Os5gAwhlpu27bCZCk8K.jpg,Action|Sci-Fi|Thriller
3987,Bounce (2000),186894,0,/hZARFbBT4I3svc6TAnaHrhTyKbc.jpg,Drama|Romance
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),170016,0,/4dtbvoAaqiM3fVwzdffLxUdAiY6.jpg,Children|Comedy|Fantasy
3989,One Day in September (1999),230591,0,/mG1H7dWzvgXVgNwhid6gJFIggmf.jpg,Documentary
3990,Rugrats in Paris: The Movie (2000),213203,0,/9yxIBACv6GZs9JrhizDW6SEYaNu.jpg,Animation|Children|Comedy
3991,102 Dalmatians (2000),211181,0,/eqZ5t82asfprFcNS56eVruNT5G5.jpg,Children|Comedy
3992,Malèna (2000),213847,0,/ohA52MfB8xKO54sjgUxFgAQ0BE.jpg,Drama|Romance|War
3993,Quills (2000),180073,0,/o4p4joAAFETuUFCHJe2XYJcnCdi.jpg,Drama|Romance
3994,Unbreakable (2000),217869,0,/2Gq4teAIkVVv0kc6JsfU66C3VOJ.jpg,Drama|Sci-Fi
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",190332,0,/ylZ06kRUF2JKkrCG2E3qn5D9w8L.jpg,Action|Drama|Romance
3997,Dungeons & Dragons (2000),190374,0,/utozhLLXu9lXuoilMomJfXJOy5x.jpg,Action|Adventure|Comedy|Fantasy
3998,Proof of Life (2000),228750,0,/vzjgieFzT8ySkMdxdu3kIf4caZS.jpg,Drama
3999,Vertical Limit (2000),190865,0,/gPMYhwogEWMeUWqL0JJkSuwcafk.jpg,Action|Adventure
4000,"Bounty, The (1984)",86993,0,/5FOBFt24qNVfvQF1kqsy706UzxR.jpg,Adventure|Drama
4002,"Planes, Trains & Automobiles (1987)",93748,0,/tbgf0S955FdGrvfZvxsgia7spL3.jpg,Comedy
4003,She's Having a Baby (1988),96094,0,/oRKvOadKHvUT4z3S8HYTUMtx1N1.jpg,Comedy
4005,"Living Daylights, The (1987)",93428,0,/ebaq0ecL1Tu39rIExfHwE4ToFl2.jpg,Action|Adventure|Thriller
4006,Transformers: The Movie (1986),92106,0,/n0mZ8zDCWBn9wycjXqTmkLLOiJa.jpg,Adventure|Animation|Children|Sci-Fi
4007,Wall Street (1987),94291,0,/kaV2JUdDWAK5bzUUpUj2lfdw6ac.jpg,Drama
4008,Born on the Fourth of July (1989),96969,0,/gjZFMKtoJdpEDt3T0dnoiMfXYof.jpg,Drama|War
4009,Talk Radio (1988),96219,0,/sWYGSwasBPCi3HgZKgqEDF5MF4Q.jpg,Drama
4010,Brewster's Millions (1985),88850,0,/s2sL82VIbn1USZzaLCetQ0Q52eN.jpg,Comedy
4011,Snatch (2000),208092,0,/jFKM4cMVeoXKy8Vez3RcV60WgNJ.jpg,Comedy|Crime|Thriller
4012,Punchline (1988),95927,0,/lQ5G4kirRRxeVk42sgF47FkCv26.jpg,Comedy|Drama
4014,Chocolat (2000),241303,0,/63ItW5WInTWZkRdyTfCZIn6ZvbH.jpg,Drama|Romance
4015,"Dude, Where's My Car? (2000)",242423,0,/8GrQwNNX0Jns6XWrhjt6voOnkxX.jpg,Comedy|Sci-Fi
4016,"Emperor's New Groove, The (2000)",120917,0,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,Adventure|Animation|Children|Comedy|Fantasy
4017,Pollock (2000),183659,0,/7me6Tp9o8K0KVrtVbq0U4FeBvkq.jpg,Drama
4018,What Women Want (2000),207201,0,/xXHtSqFx8mLjzNGX9oCKQEx2yTa.jpg,Comedy|Romance
4019,Finding Forrester (2000),181536,0,/eQnIwnhDuHQiSks3dy0zwrJydWU.jpg,Drama
4020,"Gift, The (2000)",219699,0,/tUmAtUBBTUqOxn0Fggv6uxKyhs2.jpg,Thriller
4021,Before Night Falls (2000),247196,0,/jnJ4i6vPQETcfjxOvAODxzsdQfX.jpg,Drama
4022,Cast Away (2000),162222,0,/ioqaIhJSkwa9DGRHGtOOUTiGRs2.jpg,Drama
4023,"Family Man, The (2000)",218967,0,/s2wByWXjo7AOYwApjcEoJKELHot.jpg,Comedy|Drama|Romance
4024,"House of Mirth, The (2000)",200720,0,/u85zf9uh1W92aGP8u8TwafiHGed.jpg,Romance
4025,Miss Congeniality (2000),212346,0,/tBOLfpP25TgqnWvhvsWocEXOoYS.jpg,Comedy|Crime
4027,"O Brother, Where Art Thou? (2000)",190590,0,/1RPVOG3gPWtZAuXhvgJVbh9aabP.jpg,Adventure|Comedy|Crime
4029,State and Main (2000),120202,0,/tuerGhZ1lA8wpBjUCEUpeTWDT5B.jpg,Comedy|Drama
4030,Dracula 2000 (2000),219653,0,/aWT6cOhVOSPPHP7KMFp6Znx5S3a.jpg,Horror
4031,All the Pretty Horses (2000),149624,0,/7U6WJ0qri2sACtcGa0wEpM9eAM1.jpg,Drama|Romance|Western
4032,"Everlasting Piece, An (2000)",218182,0,/A1ogoYrA3erbkO6AIBiynQQwyaC.jpg,Comedy
4033,Thirteen Days (2000),146309,0,/pR3v192B20nFtsHY1jZQS4AkN0a.jpg,Drama|Thriller|War
4034,Traffic (2000),181865,0,/syapU4X3vYBCdARyAOtz3g90hMt.jpg,Crime|Drama|Thriller
4035,"Claim, The (2000)",218378,0,/6TO36bVVsQbrfpbXSJppbmkJsuK.jpg,Romance|Western
4036,Shadow of the Vampire (2000),189998,0,/cKKhk85c1TZSYy6ZF94QpUH8bRw.jpg,Drama|Horror
4037,House of Games (1987),93223,0,/aAhaX29j2oT9v4EqZ1ToIibQqXr.jpg,Crime|Film-Noir|Mystery|Thriller
4039,Annie (1982),83564,0,/omvnhpsp7nmW2HUgmrPrFcmUWIk.jpg,Children|Musical
4040,Don't Tell Mom the Babysitter's Dead (1991),101757,0,/blgiH5lMrhdkDRBD6gIou1BzDuJ.jpg,Comedy
4041,"Officer and a Gentleman, An (1982)",84434,0,/xzyHYTcN4RPqk7gPzuguPFIjsG1.jpg,Drama|Romance
4042,"Alamo, The (1960)",53580,0,/leDO2O7HywKWZhk15feAQ3Gc37p.jpg,Action|Drama|War|Western
4043,At Close Range (1986),90670,0,/qMNkrKbLYHh0s9gYre3hXK9mKrd.jpg,Crime|Drama
4046,Friendly Persuasion (1956),49233,0,/vRkB3lYI26YjXvMEc8IvxM45h8X.jpg,Drama
4047,Gettysburg (1993),107007,0,/o0KR5pXjoMuyNP9xnScGEE5zdX9.jpg,Drama|War
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),54333,0,/uMThhmhAldIVGaJiFjVDNhrsIYI.jpg,Horror|Sci-Fi
4052,Antitrust (2001),218817,0,/6tSy0ZqSATVfYrdW9Rdxr6qIRtE.jpg,Crime|Drama|Thriller
4053,Double Take (2001),238948,0,/e93Upxk1sCLdscVKD7pQNLiaqVI.jpg,Action|Comedy
4054,Save the Last Dance (2001),206275,0,/q2ROc1b4DELDtKG9cEcvWprzFhO.jpg,Drama|Romance
4055,Panic (2000),194218,0,/tWLwgHd3LwSJlavUOFtpt8LLWHD.jpg,Drama
4056,"Pledge, The (2001)",237572,0,/o62VYsoyEUYgYMn21Thd9GHTuUE.jpg,Crime|Drama|Mystery|Thriller
4061,The Man in the Moon (1991),102388,0,/8odZHjwMWWUg2gntUjndLIb8sT0.jpg,Drama|Romance
4062,Mystic Pizza (1988),95690,0,/czGSXzONlaJNntsWR4t1elodavq.jpg,Comedy|Drama|Romance
4063,Prelude to a Kiss (1992),105165,0,/l7Qi8DAsPfiqejik3C71d8qLyl4.jpg,Comedy|Drama|Romance
4064,Coffy (1973),69897,0,/ba1xpJs7whFNJj76IW6Wj5VVd66.jpg,Action|Crime|Thriller
4065,Foxy Brown (1974),71517,0,/t6igsTQxQiPYFz4DCZ64yNpUzY3.jpg,Action|Crime|Drama
4066,I'm Gonna Git You Sucka (1988),95348,0,/2pgTOh9r8mAzQC5yoMw31BKkFyS.jpg,Action|Comedy
4067,Untamed Heart (1993),108451,0,/lrcsx9KvGfD0Qmdfw2nRj7nE2VE.jpg,Drama|Romance
4068,Sugar & Spice (2001),186589,0,/6pmQAoCbSnbAtQxNYhdN6A7GLgl.jpg,Comedy
4069,"Wedding Planner, The (2001)",209475,0,/tcVWVFD2Qm8afoKT4ZHLPBTloTQ.jpg,Comedy|Romance
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",234805,0,/kN37Xkgj266RNb2PjFVa77b9pQk.jpg,Drama
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",216800,0,/tzf358ft10Mr7P4X5t1z9FkFjvx.jpg,Drama|Thriller
4078,Amazing Grace and Chuck (1987),92545,0,/dyJJqruWHVV5PF09iMFeNLI5bfl.jpg,Drama
4079,Amazon Women on the Moon (1987),92546,0,/nAl380kw8qxE7FeSdbbghKuUlp6.jpg,Comedy|Sci-Fi
4080,Baby Boom (1987),92605,0,/v0negFRxnxLtanMNXY7HYP7RUZ6.jpg,Comedy
4081,Back to the Beach (1987),92608,0,/kUiFHTcetvLIX9FxYjC5ppRn1lB.jpg,Comedy
4082,Barfly (1987),92618,0,/whKhDehBYjOlJboo3by0JTSQsjv.jpg,Comedy|Drama|Romance
4083,Best Seller (1987),92641,0,/zCEGOVyafiwEBikKodM2kulftnD.jpg,Thriller
4084,Beverly Hills Cop II (1987),92644,0,/bIA65PCRtIQfBvIoKohJbtOPl3M.jpg,Action|Comedy|Crime|Thriller
4085,Beverly Hills Cop (1984),86960,0,/pDMNtdSbwXZIz1TSSEPhcQYDJvt.jpg,Action|Comedy|Crime|Drama
4086,"Big Easy, The (1987)",92654,0,/mgkzNXXo94ISnkqlU4Ee4K221Tq.jpg,Action|Crime|Mystery|Romance|Thriller
4089,Born in East L.A. (1987),92690,0,/il4Wzg7sBh7bdbUSuQOBxzjNjHk.jpg,Comedy
4090,"Brave Little Toaster, The (1987)",92695,0,/8Wd74JCLVNSrtcwGcaUfXLPwF3s.jpg,Animation|Children
4091,Can't Buy Me Love (1987),92718,0,/zVxAZdBpS0sF0T9QAlteF773CHx.jpg,Comedy|Romance
4092,Cherry 2000 (1987),92746,0,/vjlBasTA8imogIxQLHzsUrCMjJB.jpg,Romance|Sci-Fi
4093,Cop (1988),92783,0,/nZEYRFne7BmmbyteqXJb8JT5lxR.jpg,Thriller
4102,Eddie Murphy Raw (1987),92948,0,/zAP5PZVtSIOZwweMaHmNKHJ3xTF.jpg,Comedy|Documentary
4103,Empire of the Sun (1987),92965,0,/l1HWd2rQ0XDNP9FUT4ZQJIQdEgp.jpg,Action|Adventure|Drama|War
4104,Ernest Goes to Camp (1987),92974,0,/hBew3uipRuqCcxQYFJcdaY2Upeu.jpg,Comedy
4105,"Evil Dead, The (1981)",83907,0,/377E9KSoUGxKWuvyR1Zu9aXcU4I.jpg,Fantasy|Horror|Thriller
4109,Flowers in the Attic (1987),93036,0,/sUfG1q7IDtxZbhjt9wec1erPmEk.jpg,Drama|Thriller
4110,"Fourth Protocol, The (1987)",93044,0,/9DsYnVn4cMLkhfkMMoZ5Wz3ENsU.jpg,Thriller
4111,Gardens of Stone (1987),93073,0,/iOhj9IPNRppo5oiJbYSniYtAffZ.jpg,Drama|War
4113,"Glass Menagerie, The (1987)",93093,0,/Tl3iqvODRepOHPkuAflXV4PRCk.jpg,Drama
4115,Hiding Out (1987),93186,0,/fZLYwPvee0FzKuKEDmgCgfhXNhv.jpg,Comedy
4116,Hollywood Shuffle (1987),93200,0,/nF4OKHPBAbVzqP4RQ5SknzD93T7.jpg,Comedy
4117,Hope and Glory (1987),93209,0,/7lOmuZd3FmSGZuVvM5Pv3X4pSjg.jpg,Drama
4121,Innerspace (1987),93260,0,/zSRtn62QmYlqUhznOjRJC0yKEzE.jpg,Action|Adventure|Comedy|Sci-Fi
4123,Ishtar (1987),93278,0,/dxtuhBbS7AYNnViJKy1RmDSzpRs.jpg,Comedy
4124,Jaws: The Revenge (1987),93300,0,/cJyQfwSEa5IjOdeNTuiWjciVbou.jpg,Horror|Thriller
4125,Leonard Part 6 (1987),93405,0,/z70jgMXjK1CPGippUpITskvaOFo.jpg,Comedy|Sci-Fi
4126,Less Than Zero (1987),93407,0,/oD0fvmwCyVc3aTKE2tILUSQyQob.jpg,Drama
4127,"Like Father, Like Son (1987)",93418,0,/wRn48wLkFgoLN0rxC67LQF2tVFK.jpg,Comedy
4128,"Lost Boys, The (1987)",93437,0,/mTYeUMSUom113bHTiyvg7ValozG.jpg,Comedy|Horror|Thriller
4129,Made in Heaven (1987),93467,0,/wpkbMVA3LaMKbAuHlJAh0kKq2QB.jpg,Fantasy|Romance
4130,Maid to Order (1987),93476,0,/eO8tgebmtaQKIrmIBzmGWSHoAy8.jpg,Comedy|Fantasy
4131,Making Mr. Right (1987),93477,0,/zcovv25JzEQvMecqgs53Z162Enw.jpg,Comedy|Romance|Sci-Fi
4132,Mannequin (1987),93493,0,/kenFcMb56Q2PTeOiSfqlEtoDnwY.jpg,Comedy|Romance
4133,Masters of the Universe (1987),93507,0,/uYWy6sKFQ8ycp7D4g1YrZUmQ5DQ.jpg,Action|Adventure|Fantasy|Sci-Fi
4135,"Monster Squad, The (1987)",93560,0,/vDJ5H6i6pNS8fjPWprfvCyJxFzR.jpg,Adventure|Comedy|Horror
4138,My Demon Lover (1987),93589,0,/toBr4QtbcN0kYWxlzH8EzVnyGGW.jpg,Comedy|Horror
4139,No Man's Land (1987),93638,0,/dk1OPZcIUF9MEFdK13mS8lYYmmR.jpg,Crime|Drama
4141,Head Over Heels (2001),192111,0,/wOEcgGdwvjtv2V12pqnStg0Y0dU.jpg,Comedy|Romance
4142,Left Behind: The Movie (2000),190524,0,/brJB8cOD3BhCYHgxyChYdZglBz3.jpg,Action|Adventure|Drama|Thriller
4143,Valentine (2001),242998,0,/ntsJFh4DMY3u2YUqanr5pYiJvFN.jpg,Horror|Mystery
4144,In the Mood For Love (Fa yeung nin wa) (2000),118694,0,/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg,Drama|Romance
4146,"Million Dollar Hotel, The (2001)",120753,0,/7AjzGYybwfndxnpApKXahQiq2Zy.jpg,Drama|Mystery|Romance
4147,Nico and Dani (Krámpack) (2000),250478,0,/83m9FyWcLm2MGcdXwRTknyKFbK6.jpg,Comedy|Drama|Romance
4148,Hannibal (2001),212985,0,/zbcck1Akh2Vxml0oNJO9tqgJdUl.jpg,Horror|Thriller
4149,Saving Silverman (Evil Woman) (2001),239948,0,/scrH5AMMD2o73vwgCnhcYXx8zrt.jpg,Comedy|Romance
4152,Vatel (2000),190861,0,/vRFZivvKQ22JTlxkqVgGLC7Uw0f.jpg,Drama
4153,Down to Earth (2001),231775,0,/eJj2xrbvUsx8NL9wUOtCEyYEynI.jpg,Comedy|Fantasy|Romance
4154,Recess: School's Out (2001),265632,0,/nl9qQqEwt0g3LoNZTzp8tTIM5Dz.jpg,Animation|Children
4155,Sweet November (2001),230838,0,/lDtmwXg6nknzViEQ5SDkk4D1WEZ.jpg,Drama|Romance
4156,Company Man (2000),177650,0,/q100wrlBjRAWXaIqLo548htjvia.jpg,Comedy
4157,"Price of Milk, The (2000)",249893,0,/aL0OnGocemU7iL8XpcnW9vVzVMU.jpg,Comedy|Drama|Fantasy|Romance
4158,Monkeybone (2001),166276,0,/ntVB3LgyvKIaw6Dk29ZuDsV3TSR.jpg,Animation|Comedy|Fantasy
4159,3000 Miles to Graceland (2001),233142,0,/n5va4SrbpA9i7CLB3pcgvhnvk6l.jpg,Action|Thriller
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",191636,0,/32SGFXLRJLaPzz2Sec0M7CXMGd8.jpg,Drama|Romance
4161,"Mexican, The (2001)",236493,0,/etJYRzgMpZQQaXmlJ2q0EwbjuZi.jpg,Action|Comedy
4164,"Caveman's Valentine, The (2001)",182000,0,/hEbXPZSxbcMZtUxoArrnc96vgHL.jpg,Drama
4166,Series 7: The Contenders (2001),251031,0,/vSAtqIdjJmoPjTkOZoV8X2f70nw.jpg,Action|Drama
4167,15 Minutes (2001),179626,0,/dGm3XpCrvwU7DmMz7UFViJtKAYg.jpg,Thriller
4168,Get Over It (2001),192071,0,/saQxwnIr4ftRmFpJeV9DQI1lsWd.jpg,Comedy|Romance
4171,Long Night's Journey Into Day (2000),236447,0,,Documentary
4174,Avalon (1990),99073,0,/mbkvzsl53rdwzkfxdOnQDaOA44X.jpg,Drama
4175,Gray's Anatomy (1996),116447,0,/sqqlEz8T2dUvHcRMA2CxoBkRYom.jpg,Comedy|Drama
4178,Of Mice and Men (1939),31742,0,/oM2pdFnPzNIyvbM4I1MtF3YNmcS.jpg,Drama
4180,Reform School Girls (1986),91836,0,/uyfT8y5iYfhY5hrcoJcoMKVrxoP.jpg,Action|Drama
4181,Tapeheads (1988),96223,0,/cHCbaBxbpEvvTYjCHA5hnfUAxPg.jpg,Comedy
4184,"Bishop's Wife, The (1947)",39190,0,/tk1F43dZc1RW66p3fXauylAIHwr.jpg,Comedy|Drama|Romance
4187,Lilies of the Field (1963),57251,0,/5107YjuW65wugo9IGrKGkZNIgIQ.jpg,Drama
4189,"Greatest Story Ever Told, The (1965)",59245,0,/IATe1Uj8q1EvmTj8xzheZWBWl7.jpg,Drama
4190,Elmer Gantry (1960),53793,0,/tPMHXHKGl9bFCcByKO6M5mClKnE.jpg,Drama
4191,Alfie (1966),60086,0,/ksSpcJxiYaqDlgAgEFtbGieXQMM.jpg,Comedy|Drama|Romance
4193,"Fantasticks, The (1995)",113026,0,/vMFs7nw6P0bIV1jDsQpxAieAVnH.jpg,Musical
4194,I Know Where I'm Going! (1945),37800,0,/nDfHT9HvEyRFrjctodwqxZ7Yuem.jpg,Drama|Romance|War
4195,"Abominable Dr. Phibes, The (1971)",66740,0,/sVCJjlVfoslaUQ19aU4XMgB2yVB.jpg,Horror|Mystery
4197,Real Life (1979),79781,0,/7kPoeekpoMzZch04zdGAKX1HOCa.jpg,Comedy
4198,Battle Beyond the Stars (1980),80421,0,/s8tM5gbjQkVS0TyUxwmV9FEtAKT.jpg,Sci-Fi
4200,Double Impact (1991),101764,0,/sAbP0xIjPCbf3OdqzdD3BnlHJ3x.jpg,Action
4202,Fuzz (1972),68617,0,/77lsO2PahV7ByBJCre904hqjiqe.jpg,Drama
4203,Harley Davidson and the Marlboro Man (1991),102005,0,/1E8opVXbqzYe1GjPxIWZ8OxRTG6.jpg,Action|Crime|Drama
